date,time,region,gmv,cnt_call,is_exp,const
2020/3/10,30,8,0.617634445,0.38012359,1,1
2020/3/10,31,8,0.642277277,0.592901458,0,1
2020/3/10,32,8,1.139574642,1.656790794,1,1
2020/3/10,33,8,0.28952201,-0.045432144,0,1
2020/3/10,34,8,1.98043312,1.018457192,1,1
2020/3/10,35,8,1.549433732,1.656790794,0,1
2020/3/10,36,8,1.268230242,0.805679325,1,1
2020/3/10,37,8,1.810122377,0.38012359,0,1
2020/3/10,38,8,0.1550497,0.592901458,1,1
2020/3/10,39,8,0.11176838,0.38012359,0,1
2020/3/10,40,8,0.36645268,-0.470987878,1,1
2020/3/10,41,8,0.552962646,0.805679325,0,1
2020/3/10,42,8,0.21628151,-0.045432144,1,1
2020/3/10,43,8,0.131345047,-0.470987878,0,1
2020/3/10,44,8,0.150233715,-0.683765746,1,1
2020/3/10,45,8,0.150358806,-0.470987878,0,1
2020/3/10,46,8,0.186822692,-0.258210011,1,1
2020/3/10,47,8,0,-0.896543613,0,1
2020/3/11,0,8,0,-0.683765746,0,1
2020/3/11,1,8,0,-0.683765746,1,1
2020/3/11,2,8,0,-0.683765746,0,1
2020/3/11,3,8,0,-0.470987878,1,1
2020/3/11,4,8,0,-0.896543613,0,1
2020/3/11,5,8,0,-0.896543613,0,1
2020/3/11,6,8,0,-0.896543613,0,1
2020/3/11,7,8,0,-0.896543613,0,1
2020/3/11,8,8,0,-0.896543613,0,1
2020/3/11,9,8,0,-0.896543613,0,1
2020/3/11,10,8,0,-0.896543613,0,1
2020/3/11,11,8,0,-0.896543613,0,1
2020/3/11,12,8,0,-0.896543613,0,1
2020/3/11,13,8,0.184195791,-0.470987878,1,1
2020/3/11,14,8,0,-0.683765746,0,1
2020/3/11,15,8,0.189199412,-0.258210011,1,1
2020/3/11,16,8,0.997284175,0.38012359,0,1
2020/3/11,17,8,0.740223155,0.38012359,1,1
2020/3/11,18,8,1.220195482,0.167345723,0,1
2020/3/11,19,8,0.314039752,1.018457192,1,1
2020/3/11,20,8,1.126252501,-0.045432144,0,1
2020/3/11,21,8,0.350378548,-0.045432144,1,1
2020/3/11,22,8,0.175314364,-0.683765746,0,1
2020/3/11,23,8,0.482286502,-0.258210011,1,1
2020/3/11,24,8,0.634709301,0.167345723,0,1
2020/3/11,25,8,1.074527571,0.592901458,1,1
2020/3/11,26,8,0.646968172,0.805679325,0,1
2020/3/11,27,8,0.829537787,0.805679325,1,1
2020/3/11,28,8,2.918299298,2.295124396,0,1
2020/3/11,29,8,2.3528276,0.592901458,1,1
2020/3/11,30,8,0.822657808,0.38012359,0,1
2020/3/11,31,8,1.30031596,0.592901458,1,1
2020/3/11,32,8,0.640213284,1.231235059,0,1
2020/3/11,33,8,1.010856496,0.592901458,1,1
2020/3/11,34,8,1.268105151,1.444012927,0,1
2020/3/11,35,8,0.790384454,0.167345723,1,1
2020/3/11,36,8,1.202182447,1.656790794,0,1
2020/3/11,37,8,0.148732629,-0.258210011,1,1
2020/3/11,38,8,0.723648661,0.38012359,0,1
2020/3/11,39,8,0.41329908,-0.258210011,1,1
2020/3/11,40,8,0.960570107,0.38012359,0,1
2020/3/11,41,8,0.275511871,0.167345723,1,1
2020/3/11,42,8,0.295276174,-0.470987878,0,1
2020/3/11,43,8,0,-0.683765746,1,1
2020/3/11,44,8,0,-0.896543613,0,1
2020/3/11,45,8,0.174251095,-0.683765746,1,1
2020/3/11,46,8,0.133846857,-0.470987878,0,1
2020/3/11,47,8,0.135097762,-0.258210011,1,1
2020/3/12,0,8,0,-0.683765746,1,1
2020/3/12,1,8,0,-0.683765746,0,1
2020/3/12,2,8,0,-0.896543613,0,1
2020/3/12,3,8,0,-0.896543613,0,1
2020/3/12,4,8,0,-0.896543613,0,1
2020/3/12,5,8,0,-0.896543613,0,1
2020/3/12,6,8,0,-0.896543613,0,1
2020/3/12,7,8,0.209401531,-0.470987878,0,1
2020/3/12,8,8,0,-0.896543613,0,1
2020/3/12,9,8,0,-0.896543613,0,1
2020/3/12,10,8,0,-0.896543613,0,1
2020/3/12,11,8,0,-0.896543613,0,1
2020/3/12,12,8,0,-0.896543613,0,1
2020/3/12,13,8,0,-0.683765746,0,1
2020/3/12,14,8,0,-0.896543613,0,1
2020/3/12,15,8,0,-0.896543613,0,1
2020/3/12,16,8,0.451576779,-0.045432144,1,1
2020/3/12,17,8,2.542277193,1.018457192,0,1
2020/3/12,18,8,3.154157474,0.167345723,1,1
2020/3/12,19,8,0.14660609,-0.258210011,0,1
2020/3/12,20,8,0.918477147,1.018457192,1,1
2020/3/12,21,8,2.321054608,2.72068013,0,1
2020/3/12,22,8,0.677302623,0.167345723,1,1
2020/3/12,23,8,1.940341608,1.018457192,0,1
2020/3/12,24,8,0.467588366,0.38012359,1,1
2020/3/12,25,8,0.797076797,0.167345723,0,1
2020/3/12,26,8,2.60288355,1.018457192,1,1
2020/3/12,27,8,1.319830082,1.444012927,0,1
2020/3/12,28,8,1.042254217,0.38012359,1,1
2020/3/12,29,8,1.109365281,0.805679325,0,1
2020/3/12,30,8,0.60449994,1.018457192,1,1
2020/3/12,31,8,0.591115255,0.38012359,0,1
2020/3/12,32,8,0.70651126,0.592901458,1,1
2020/3/12,33,8,0.447511337,0.592901458,0,1
2020/3/12,34,8,0.686371686,0.167345723,1,1
2020/3/12,35,8,1.025867358,1.656790794,0,1
2020/3/12,36,8,1.790358074,1.231235059,1,1
2020/3/12,37,8,0.378836641,1.018457192,0,1
2020/3/12,38,8,0.280765673,0.592901458,1,1
2020/3/12,39,8,1.385377514,0.592901458,0,1
2020/3/12,40,8,0.159240233,-0.045432144,1,1
2020/3/12,41,8,0.78344193,0.592901458,0,1
2020/3/12,42,8,0,-0.683765746,1,1
2020/3/12,43,8,0,-0.045432144,0,1
2020/3/12,44,8,0.116084003,-0.258210011,1,1
2020/3/12,45,8,0,-0.683765746,0,1
2020/3/12,46,8,0.142227922,-0.470987878,1,1
2020/3/12,47,8,0,-0.896543613,0,1
2020/3/13,0,8,0,-0.896543613,0,1
2020/3/13,1,8,0,-0.896543613,0,1
2020/3/13,2,8,0,-0.896543613,0,1
2020/3/13,3,8,0,-0.470987878,1,1
2020/3/13,4,8,0,-0.896543613,0,1
2020/3/13,5,8,0,-0.896543613,0,1
2020/3/13,6,8,0,-0.896543613,0,1
2020/3/13,7,8,0,-0.896543613,0,1
2020/3/13,8,8,0,-0.896543613,0,1
2020/3/13,9,8,0,-0.896543613,0,1
2020/3/13,10,8,0,-0.683765746,0,1
2020/3/13,11,8,0,-0.896543613,0,1
2020/3/13,12,8,0,-0.896543613,0,1
2020/3/13,13,8,0,-0.683765746,1,1
2020/3/13,14,8,0.223661851,-0.683765746,0,1
2020/3/13,15,8,0,-0.896543613,0,1
2020/3/13,16,8,0.341434576,0.38012359,0,1
2020/3/13,17,8,1.274297132,0.167345723,1,1
2020/3/13,18,8,1.154335323,0.38012359,0,1
2020/3/13,19,8,1.050009829,0.805679325,1,1
2020/3/13,20,8,0.317417196,0.805679325,0,1
2020/3/13,21,8,0.173813278,-0.683765746,1,1
2020/3/13,22,8,0.860998052,0.38012359,0,1
2020/3/13,23,8,0.75717292,-0.045432144,1,1
2020/3/13,24,8,0.659414679,0.167345723,0,1
2020/3/13,25,8,1.432536641,0.592901458,1,1
2020/3/13,26,8,0.877510001,1.018457192,0,1
2020/3/13,27,8,0.500924989,0.592901458,1,1
2020/3/13,28,8,1.356106333,1.444012927,0,1
2020/3/13,29,8,1.285993096,0.805679325,1,1
2020/3/13,30,8,1.102985664,0.592901458,0,1
2020/3/13,31,8,1.486825926,0.38012359,1,1
2020/3/13,32,8,3.076038444,1.444012927,0,1
2020/3/13,33,8,1.803054762,1.656790794,1,1
2020/3/13,34,8,1.358295417,2.295124396,0,1
2020/3/13,35,8,4.349897759,0.805679325,1,1
2020/3/13,36,8,1.428158472,2.082346528,0,1
2020/3/13,37,8,1.663141015,0.167345723,1,1
2020/3/13,38,8,1.683593315,1.656790794,0,1
2020/3/13,39,8,0.777750311,0.805679325,1,1
2020/3/13,40,8,0.567973508,0.167345723,0,1
2020/3/13,41,8,0.360698516,-0.258210011,1,1
2020/3/13,42,8,0.906656092,-0.258210011,0,1
2020/3/13,43,8,1.913071875,1.018457192,1,1
2020/3/13,44,8,0,-0.045432144,0,1
2020/3/13,45,8,0,-0.896543613,0,1
2020/3/13,46,8,0.112831649,0.592901458,0,1
2020/3/13,47,8,0,-0.045432144,1,1
2020/2/19,0,9,0.341655729,-0.430214584,1,1
2020/2/19,1,9,0,-0.430214584,0,1
2020/2/19,2,9,0,-0.845243979,0,1
2020/2/19,3,9,0,-0.845243979,0,1
2020/2/19,4,9,0,-0.845243979,0,1
2020/2/19,5,9,0,-0.845243979,0,1
2020/2/19,6,9,0,-0.845243979,0,1
2020/2/19,7,9,0,-0.845243979,0,1
2020/2/19,8,9,0,-0.430214584,1,1
2020/2/19,9,9,0,-0.845243979,0,1
2020/2/19,10,9,0,-0.845243979,0,1
2020/2/19,11,9,0,-0.845243979,0,1
2020/2/19,12,9,0,-0.845243979,0,1
2020/2/19,13,9,0,-0.845243979,0,1
2020/2/19,14,9,0,-0.845243979,0,1
2020/2/19,15,9,0,-0.845243979,0,1
2020/2/19,16,9,0,-0.845243979,0,1
2020/2/19,17,9,0.235921547,-0.430214584,0,1
2020/2/19,18,9,1.154982347,-0.015185189,1,1
2020/2/19,19,9,0,-0.845243979,0,1
2020/2/19,20,9,0,-0.845243979,0,1
2020/2/19,21,9,3.193723365,-0.015185189,0,1
2020/2/19,22,9,0.478731314,0.399844206,1,1
2020/2/19,23,9,0,-0.015185189,0,1
2020/2/19,24,9,0,-0.845243979,0,1
2020/2/19,25,9,0.664024442,0.399844206,0,1
2020/2/19,26,9,0,-0.845243979,0,1
2020/2/19,27,9,0,-0.845243979,0,1
2020/2/19,28,9,0.270879265,-0.430214584,1,1
2020/2/19,29,9,0,-0.845243979,0,1
2020/2/19,30,9,0,-0.845243979,0,1
2020/2/19,31,9,0.952985285,0.399844206,0,1
2020/2/19,32,9,0.22662245,-0.430214584,1,1
2020/2/19,33,9,0.587737401,0.399844206,0,1
2020/2/19,34,9,0,-0.430214584,1,1
2020/2/19,35,9,0.729462535,-0.015185189,0,1
2020/2/19,36,9,0,-0.845243979,0,1
2020/2/19,37,9,0,-0.845243979,0,1
2020/2/19,38,9,0,-0.430214584,1,1
2020/2/19,39,9,0,-0.845243979,0,1
2020/2/19,40,9,0,-0.845243979,0,1
2020/2/19,41,9,0,-0.845243979,0,1
2020/2/19,42,9,0,-0.845243979,0,1
2020/2/19,43,9,1.593934189,0.814873601,0,1
2020/2/19,44,9,0,-0.430214584,1,1
2020/2/19,45,9,0,-0.845243979,0,1
2020/2/19,46,9,0,-0.845243979,0,1
2020/2/19,47,9,0,-0.845243979,0,1
2020/2/20,0,9,0,-0.845243979,0,1
2020/2/20,1,9,0,-0.845243979,0,1
2020/2/20,2,9,0,-0.845243979,0,1
2020/2/20,3,9,0,-0.845243979,0,1
2020/2/20,4,9,0,-0.845243979,0,1
2020/2/20,5,9,0,-0.845243979,0,1
2020/2/20,6,9,0,-0.845243979,0,1
2020/2/20,7,9,0,-0.845243979,0,1
2020/2/20,8,9,0,-0.845243979,0,1
2020/2/20,9,9,0,-0.845243979,0,1
2020/2/20,10,9,0,-0.845243979,0,1
2020/2/20,11,9,0,-0.845243979,0,1
2020/2/20,12,9,0,-0.845243979,0,1
2020/2/20,13,9,0,-0.845243979,0,1
2020/2/20,14,9,0,-0.845243979,0,1
2020/2/20,15,9,0,-0.845243979,0,1
2020/2/20,16,9,0,-0.845243979,0,1
2020/2/20,17,9,0,-0.845243979,0,1
2020/2/20,18,9,0,-0.845243979,0,1
2020/2/20,19,9,0,-0.845243979,0,1
2020/2/20,20,9,0,-0.845243979,0,1
2020/2/20,21,9,0,-0.845243979,0,1
2020/2/20,22,9,0,-0.845243979,0,1
2020/2/20,23,9,0,-0.430214584,1,1
2020/2/20,24,9,0.347166306,-0.430214584,0,1
2020/2/20,25,9,2.27449036,-0.430214584,1,1
2020/2/20,26,9,0,-0.845243979,0,1
2020/2/20,27,9,0,0.399844206,1,1
2020/2/20,28,9,0,-0.845243979,0,1
2020/2/20,29,9,5.672277253,0.399844206,1,1
2020/2/20,30,9,0,-0.845243979,0,1
2020/2/20,31,9,0,-0.015185189,1,1
2020/2/20,32,9,0,-0.845243979,0,1
2020/2/20,33,9,0,-0.845243979,0,1
2020/2/20,34,9,0,-0.845243979,0,1
2020/2/20,35,9,0,-0.430214584,1,1
2020/2/20,36,9,0,-0.845243979,0,1
2020/2/20,37,9,1.224036756,-0.430214584,1,1
2020/2/20,38,9,0,-0.430214584,0,1
2020/2/20,39,9,0,-0.845243979,0,1
2020/2/20,40,9,0,-0.845243979,0,1
2020/2/20,41,9,0,-0.845243979,0,1
2020/2/20,42,9,0,0.399844206,0,1
2020/2/20,43,9,0,-0.845243979,0,1
2020/2/20,44,9,0,-0.845243979,0,1
2020/2/20,45,9,0.272256909,-0.430214584,1,1
2020/2/20,46,9,0,-0.845243979,0,1
2020/2/20,47,9,0,-0.845243979,0,1
2020/2/21,0,9,0,-0.845243979,0,1
2020/2/21,1,9,0,-0.845243979,0,1
2020/2/21,2,9,0,-0.845243979,0,1
2020/2/21,3,9,0,-0.845243979,0,1
2020/2/21,4,9,0,-0.845243979,0,1
2020/2/21,5,9,0,-0.845243979,0,1
2020/2/21,6,9,0,-0.845243979,0,1
2020/2/21,7,9,0,-0.845243979,0,1
2020/2/21,8,9,0,-0.845243979,0,1
2020/2/21,9,9,0,-0.845243979,0,1
2020/2/21,10,9,0,-0.845243979,0,1
2020/2/21,11,9,0,-0.845243979,0,1
2020/2/21,12,9,0,-0.845243979,0,1
2020/2/21,13,9,0,-0.845243979,0,1
2020/2/21,14,9,0,-0.845243979,0,1
2020/2/21,15,9,0,-0.845243979,0,1
2020/2/21,16,9,0,-0.845243979,0,1
2020/2/21,17,9,0,-0.845243979,0,1
2020/2/21,18,9,0.200791623,-0.015185189,1,1
2020/2/21,19,9,0,-0.430214584,0,1
2020/2/21,20,9,0,-0.845243979,0,1
2020/2/21,21,9,0,-0.845243979,0,1
2020/2/21,22,9,0.804544137,-0.015185189,1,1
2020/2/21,23,9,0,-0.845243979,0,1
2020/2/21,24,9,0,-0.015185189,1,1
2020/2/21,25,9,0,0.814873601,0,1
2020/2/21,26,9,0.515583293,-0.430214584,1,1
2020/2/21,27,9,0,-0.015185189,0,1
2020/2/21,28,9,0,-0.845243979,0,1
2020/2/21,29,9,0.487513795,-0.015185189,0,1
2020/2/21,30,9,0,-0.845243979,0,1
2020/2/21,31,9,3.425684186,-0.015185189,0,1
2020/2/21,32,9,0.46702134,-0.015185189,1,1
2020/2/21,33,9,0.469432217,-0.430214584,0,1
2020/2/21,34,9,0,-0.845243979,0,1
2020/2/21,35,9,0,-0.845243979,0,1
2020/2/21,36,9,1.167725555,0.399844206,1,1
2020/2/21,37,9,0,-0.845243979,0,1
2020/2/21,38,9,1.585323914,-0.015185189,1,1
2020/2/21,39,9,0,-0.845243979,0,1
2020/2/21,40,9,0,-0.845243979,0,1
2020/2/21,41,9,0,-0.845243979,0,1
2020/2/21,42,9,0,-0.845243979,0,1
2020/2/21,43,9,0,-0.430214584,0,1
2020/2/21,44,9,0,-0.845243979,0,1
2020/2/21,45,9,0,-0.845243979,0,1
2020/2/21,46,9,0,-0.430214584,1,1
2020/2/21,47,9,0,-0.430214584,0,1
2020/2/22,0,9,0,-0.845243979,0,1
2020/2/22,1,9,0,-0.845243979,0,1
2020/2/22,2,9,0,-0.845243979,0,1
2020/2/22,3,9,0,-0.845243979,0,1
2020/2/22,4,9,0,-0.845243979,0,1
2020/2/22,5,9,0,-0.845243979,0,1
2020/2/22,6,9,0,-0.845243979,0,1
2020/2/22,7,9,0,-0.845243979,0,1
2020/2/22,8,9,0,-0.845243979,0,1
2020/2/22,9,9,0,-0.845243979,0,1
2020/2/22,10,9,0,-0.845243979,0,1
2020/2/22,11,9,0,-0.845243979,0,1
2020/2/22,12,9,0,-0.845243979,0,1
2020/2/22,13,9,0,-0.430214584,1,1
2020/2/22,14,9,0,-0.845243979,0,1
2020/2/22,15,9,0,-0.845243979,0,1
2020/2/22,16,9,0,0.399844206,0,1
2020/2/22,17,9,0,-0.845243979,0,1
2020/2/22,18,9,0,-0.845243979,0,1
2020/2/22,19,9,0,-0.845243979,0,1
2020/2/22,20,9,0,-0.430214584,0,1
2020/2/22,21,9,0,-0.430214584,1,1
2020/2/22,22,9,0.53642016,-0.430214584,0,1
2020/2/22,23,9,0,-0.845243979,0,1
2020/2/22,24,9,0,-0.845243979,0,1
2020/2/22,25,9,1.424483968,-0.015185189,1,1
2020/2/22,26,9,0.365592295,-0.430214584,0,1
2020/2/22,27,9,0.158601274,-0.430214584,1,1
2020/2/22,28,9,0.609090884,-0.015185189,0,1
2020/2/22,29,9,0.585843141,-0.430214584,1,1
2020/2/22,30,9,0.381607407,-0.015185189,0,1
2020/2/22,31,9,2.149124749,0.399844206,1,1
2020/2/22,32,9,0,-0.845243979,0,1
2020/2/22,33,9,0.490613494,-0.015185189,1,1
2020/2/22,34,9,0,-0.845243979,0,1
2020/2/22,35,9,0.611157351,-0.015185189,1,1
2020/2/22,36,9,0.35388232,-0.015185189,0,1
2020/2/22,37,9,0,0.814873601,1,1
2020/2/22,38,9,0,-0.430214584,0,1
2020/2/22,39,9,0,-0.845243979,0,1
2020/2/22,40,9,0,-0.430214584,0,1
2020/2/22,41,9,0,-0.845243979,0,1
2020/2/22,42,9,0,-0.845243979,0,1
2020/2/22,43,9,0,-0.845243979,0,1
2020/2/22,44,9,0,-0.015185189,0,1
2020/2/22,45,9,0,-0.845243979,0,1
2020/2/22,46,9,0,-0.845243979,0,1
2020/2/22,47,9,0,-0.845243979,0,1
2020/2/23,0,9,0,-0.845243979,0,1
2020/2/23,1,9,0,-0.845243979,0,1
2020/2/23,2,9,0,-0.845243979,0,1
2020/2/23,3,9,0,-0.845243979,0,1
2020/2/23,4,9,0,-0.845243979,0,1
2020/2/23,5,9,0,-0.845243979,0,1
2020/2/23,6,9,0,-0.845243979,0,1
2020/2/23,7,9,0,-0.845243979,0,1
2020/2/23,8,9,0,-0.430214584,1,1
2020/2/23,9,9,0,-0.845243979,0,1
2020/2/23,10,9,0,-0.845243979,0,1
2020/2/23,11,9,0,-0.845243979,0,1
2020/2/23,12,9,0,-0.845243979,0,1
2020/2/23,13,9,0,-0.845243979,0,1
2020/2/23,14,9,0,-0.845243979,0,1
2020/2/23,15,9,0,-0.845243979,0,1
2020/2/23,16,9,0,-0.845243979,0,1
2020/2/23,17,9,0,-0.845243979,0,1
2020/2/23,18,9,0,-0.845243979,0,1
2020/2/23,19,9,0,0.399844206,0,1
2020/2/23,20,9,0,-0.845243979,0,1
2020/2/23,21,9,0.882553232,0.399844206,0,1
2020/2/23,22,9,0.335456331,-0.430214584,1,1
2020/2/23,23,9,0,-0.845243979,0,1
2020/2/23,24,9,1.451520233,-0.015185189,1,1
2020/2/23,25,9,2.732040396,0.814873601,0,1
2020/2/23,26,9,0.261407962,-0.015185189,1,1
2020/2/23,27,9,0.308075655,0.399844206,0,1
2020/2/23,28,9,0.4282751,-0.015185189,1,1
2020/2/23,29,9,2.329596122,0.814873601,0,1
2020/2/23,30,9,0.643876397,-0.430214584,1,1
2020/2/23,31,9,3.10383209,0.814873601,0,1
2020/2/23,32,9,0.4282751,0.399844206,1,1
2020/2/23,33,9,0.544341613,-0.430214584,0,1
2020/2/23,34,9,2.073009914,0.399844206,1,1
2020/2/23,35,9,0,-0.845243979,0,1
2020/2/23,36,9,1.384187879,-0.430214584,1,1
2020/2/23,37,9,0,-0.845243979,0,1
2020/2/23,38,9,1.344580612,-0.430214584,1,1
2020/2/23,39,9,0,-0.845243979,0,1
2020/2/23,40,9,0,-0.430214584,1,1
2020/2/23,41,9,0,-0.845243979,0,1
2020/2/23,42,9,0,-0.845243979,0,1
2020/2/23,43,9,0,-0.845243979,0,1
2020/2/23,44,9,0,-0.015185189,1,1
2020/2/23,45,9,0,-0.430214584,0,1
2020/2/23,46,9,0,-0.430214584,1,1
2020/2/23,47,9,0,-0.845243979,0,1
2020/2/24,0,9,0,-0.845243979,0,1
2020/2/24,1,9,0,-0.845243979,0,1
2020/2/24,2,9,0,-0.845243979,0,1
2020/2/24,3,9,0,-0.845243979,0,1
2020/2/24,4,9,0,-0.845243979,0,1
2020/2/24,5,9,0,-0.845243979,0,1
2020/2/24,6,9,0,-0.845243979,0,1
2020/2/24,7,9,0,-0.845243979,0,1
2020/2/24,8,9,0,-0.845243979,0,1
2020/2/24,9,9,0,-0.845243979,0,1
2020/2/24,10,9,0,-0.845243979,0,1
2020/2/24,11,9,0,-0.845243979,0,1
2020/2/24,12,9,0,-0.845243979,0,1
2020/2/24,13,9,0,-0.845243979,0,1
2020/2/24,14,9,0,-0.845243979,0,1
2020/2/24,15,9,0,-0.845243979,0,1
2020/2/24,16,9,0,-0.845243979,0,1
2020/2/24,17,9,0.435507732,-0.430214584,1,1
2020/2/24,18,9,0,-0.430214584,0,1
2020/2/24,19,9,0.244187411,-0.430214584,1,1
2020/2/24,20,9,0,-0.430214584,0,1
2020/2/24,21,9,3.475795989,-0.430214584,1,1
2020/2/24,22,9,0.713619628,-0.430214584,0,1
2020/2/24,23,9,0,-0.845243979,0,1
2020/2/24,24,9,0,-0.430214584,0,1
2020/2/24,25,9,1.549160757,-0.015185189,1,1
2020/2/24,26,9,2.812632574,0.399844206,0,1
2020/2/24,27,9,0.375580215,-0.015185189,1,1
2020/2/24,28,9,0,2.474991181,0,1
2020/2/24,29,9,0,-0.845243979,0,1
2020/2/24,30,9,0.909933908,-0.015185189,0,1
2020/2/24,31,9,6.539159784,1.644932391,1,1
2020/2/24,32,9,0,-0.845243979,0,1
2020/2/24,33,9,0,-0.845243979,0,1
2020/2/24,34,9,0.944030599,-0.015185189,0,1
2020/2/24,35,9,0.836057745,-0.015185189,1,1
2020/2/24,36,9,4.993443137,0.814873601,0,1
2020/2/24,37,9,0,-0.845243979,0,1
2020/2/24,38,9,0.340622496,-0.430214584,0,1
2020/2/24,39,9,0,-0.845243979,0,1
2020/2/24,40,9,2.022725906,-0.015185189,0,1
2020/2/24,41,9,0,-0.430214584,1,1
2020/2/24,42,9,4.142059102,0.814873601,0,1
2020/2/24,43,9,0,-0.845243979,0,1
2020/2/24,44,9,0.315308287,0.399844206,0,1
2020/2/24,45,9,0,-0.430214584,1,1
2020/2/24,46,9,0,-0.015185189,0,1
2020/2/24,47,9,0,-0.015185189,1,1
2020/2/25,0,9,0,-0.845243979,0,1
2020/2/25,1,9,0.38918445,-0.430214584,0,1
2020/2/25,2,9,0,-0.845243979,0,1
2020/2/25,3,9,0,-0.845243979,0,1
2020/2/25,4,9,0,-0.845243979,0,1
2020/2/25,5,9,0,-0.845243979,0,1
2020/2/25,6,9,0,-0.845243979,0,1
2020/2/25,7,9,0,-0.845243979,0,1
2020/2/25,8,9,0,-0.845243979,0,1
2020/2/25,9,9,0,-0.845243979,0,1
2020/2/25,10,9,0,-0.845243979,0,1
2020/2/25,11,9,0,-0.845243979,0,1
2020/2/25,12,9,0,-0.845243979,0,1
2020/2/25,13,9,0,-0.845243979,0,1
2020/2/25,14,9,0,0.399844206,1,1
2020/2/25,15,9,0,-0.430214584,0,1
2020/2/25,16,9,0.458066653,-0.015185189,1,1
2020/2/25,17,9,1.183568462,0.814873601,0,1
2020/2/25,18,9,0,-0.845243979,0,1
2020/2/25,19,9,6.122594658,0.399844206,0,1
2020/2/25,20,9,0.571377878,-0.015185189,1,1
2020/2/25,21,9,1.019973228,0.399844206,0,1
2020/2/25,22,9,0,-0.845243979,0,1
2020/2/25,23,9,0.347510717,-0.430214584,0,1
2020/2/25,24,9,0.905456565,1.229902996,1,1
2020/2/25,25,9,0.54141412,1.229902996,0,1
2020/2/25,26,9,0.805060753,0.399844206,1,1
2020/2/25,27,9,0,-0.845243979,0,1
2020/2/25,28,9,0.21508468,-0.430214584,1,1
2020/2/25,29,9,1.468224168,0.399844206,0,1
2020/2/25,30,9,0,-0.015185189,1,1
2020/2/25,31,9,0,-0.845243979,0,1
2020/2/25,32,9,0,-0.845243979,0,1
2020/2/25,33,9,0.615462488,-0.015185189,0,1
2020/2/25,34,9,3.683131421,0.399844206,1,1
2020/2/25,35,9,1.921985683,0.814873601,0,1
2020/2/25,36,9,2.677279045,0.399844206,1,1
2020/2/25,37,9,0.804716342,-0.015185189,0,1
2020/2/25,38,9,0.405543973,0.399844206,1,1
2020/2/25,39,9,0,-0.430214584,0,1
2020/2/25,40,9,0,-0.845243979,0,1
2020/2/25,41,9,0,-0.845243979,0,1
2020/2/25,42,9,0,-0.015185189,1,1
2020/2/25,43,9,0,-0.845243979,0,1
2020/2/25,44,9,0,-0.845243979,0,1
2020/2/25,45,9,0,-0.845243979,0,1
2020/2/25,46,9,0,-0.430214584,1,1
2020/2/25,47,9,0,-0.845243979,0,1
2020/2/26,0,9,0.488374823,-0.430214584,0,1
2020/2/26,1,9,0,-0.845243979,0,1
2020/2/26,2,9,0,-0.845243979,0,1
2020/2/26,3,9,0,-0.845243979,0,1
2020/2/26,4,9,0,-0.845243979,0,1
2020/2/26,5,9,0,-0.845243979,0,1
2020/2/26,6,9,0,-0.845243979,0,1
2020/2/26,7,9,0,-0.845243979,0,1
2020/2/26,8,9,0,-0.845243979,0,1
2020/2/26,9,9,0,-0.845243979,0,1
2020/2/26,10,9,0,-0.845243979,0,1
2020/2/26,11,9,0,-0.845243979,0,1
2020/2/26,12,9,0,-0.845243979,0,1
2020/2/26,13,9,0,-0.845243979,0,1
2020/2/26,14,9,0,-0.845243979,0,1
2020/2/26,15,9,0,-0.845243979,0,1
2020/2/26,16,9,0,-0.845243979,0,1
2020/2/26,17,9,0,-0.845243979,0,1
2020/2/26,18,9,3.707412398,0.814873601,0,1
2020/2/26,19,9,2.951258009,-0.430214584,1,1
2020/2/26,20,9,0.699670982,-0.015185189,0,1
2020/2/26,21,9,0.424486579,-0.430214584,1,1
2020/2/26,22,9,0.562078781,-0.015185189,0,1
2020/2/26,23,9,0.771480679,-0.430214584,1,1
2020/2/26,24,9,0.832613635,-0.430214584,0,1
2020/2/26,25,9,0,-0.845243979,0,1
2020/2/26,26,9,2.402266847,-0.430214584,0,1
2020/2/26,27,9,0.763731431,0.399844206,1,1
2020/2/26,28,9,1.695191028,0.814873601,0,1
2020/2/26,29,9,0,-0.845243979,0,1
2020/2/26,30,9,4.563101571,1.229902996,0,1
2020/2/26,31,9,1.797997717,0.814873601,1,1
2020/2/26,32,9,2.916989113,0.814873601,0,1
2020/2/26,33,9,2.348538728,0.814873601,1,1
2020/2/26,34,9,0.890819097,0.399844206,0,1
2020/2/26,35,9,0,-0.845243979,0,1
2020/2/26,36,9,0.765281281,0.814873601,0,1
2020/2/26,37,9,0.317030342,-0.430214584,1,1
2020/2/26,38,9,0,-0.430214584,0,1
2020/2/26,39,9,0.230755382,-0.430214584,1,1
2020/2/26,40,9,0,-0.430214584,0,1
2020/2/26,41,9,0.788529025,0.814873601,1,1
2020/2/26,42,9,0.894263207,0.814873601,0,1
2020/2/26,43,9,0,-0.845243979,0,1
2020/2/26,44,9,0,-0.845243979,0,1
2020/2/26,45,9,0,-0.845243979,0,1
2020/2/26,46,9,0,-0.845243979,0,1
2020/2/26,47,9,0,-0.845243979,0,1
2020/2/27,0,9,0.557773643,-0.015185189,1,1
2020/2/27,1,9,0,-0.845243979,0,1
2020/2/27,2,9,0,-0.845243979,0,1
2020/2/27,3,9,0,-0.845243979,0,1
2020/2/27,4,9,0,-0.845243979,0,1
